Order_ID,Order_Date,Dispatch_Date,Estimated_Delivery,Actual_Delivery,Delivery_Status,Region,City,Parent_Company,Category,Brand,Product,Number_of_Boxes,Total_Weight_KG,Order_Value_SAR,Delivery_Carrier,Payment_Method,Customer_Type,Days_Late,On_Time,City_Latitude,City_Longitude,Region_Latitude,Region_Longitude,Carrier Latitude,Carrier Longitude,Carrier_Latitude_old,Carrier_Longitude_old
ORD2511,28/11/2023,28/11/2023,30/11/2023,04/12/2023,Delayed,Tabuk,Umluj,Unilever,Personal Care,Dove,Dove Soap 90g,18,62.79,2889.87,Saudi Post,Credit Card,Supermarket,4,False,25.0213,37.2685,28.3838,36.555,28.388,36.561,24.774265,46.738586
ORD2512,08/01/2024,09/01/2024,12/01/2024,12/01/2024,Delivered,Makkah,Jeddah,Unilever,Personal Care,Dove,Dove Soap 90g,10,39.76,1467.22,Fetchr,Bank Transfer,Supermarket,0,True,21.4858,39.1925,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD2513,12/06/2023,14/06/2023,17/06/2023,17/06/2023,Delivered,Riyadh,Riyadh,Nestlé,Confectionery,Quality,Quality Street Tin,1,3.64,167.83,DHL,Cash on Delivery,School,0,True,24.7136,46.6753,24.7136,46.6753,24.7599,46.6739,24.7292,46.6443
ORD2514,13/07/2023,14/07/2023,15/07/2023,15/07/2023,Delivered,Jazan,Abu Arish,Procter & Gamble,Personal Care,Gillette,Gillette Razor,4,13.77,262.33,Saudi Post,Corporate Account,Hospital,0,True,16.9689,42.8326,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD2515,05/03/2023,06/03/2023,08/03/2023,08/03/2023,Delivered,Eastern Province,Jubail,Nestlé,Confectionery,Quality,Quality Street Tin,9,32.11,1364.09,Saudi Post,Corporate Account,Hospital,0,True,27.0046,49.646,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD2516,02/01/2024,03/01/2024,06/01/2024,06/01/2024,Delivered,Riyadh,Al Majmaah,Unilever,Personal Care,Lux,Lux Body Wash,16,32.43,873.24,Fetchr,Cash on Delivery,Retail,0,True,25.9121,45.3488,24.7136,46.6753,24.72,46.765,24.7961,46.6753
ORD2517,05/10/2023,06/10/2023,10/10/2023,10/10/2023,Delivered,Madinah,Madinah,Unilever,Personal Care,Dove,Dove Soap 90g,2,9.55,251.34,Naqel,Cash on Delivery,Restaurant,0,True,24.5247,39.5692,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD2518,01/12/2024,01/12/2024,05/12/2024,05/12/2024,Delivered,Asir,Najran,Nestlé,Confectionery,KitKat,KitKat 4-finger,14,54.06,770.1,Saudi Post,Cash on Delivery,Restaurant,0,True,17.565,44.2289,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD2519,21/02/2023,23/02/2023,25/02/2023,25/02/2023,Delivered,Madinah,Al Ula,Nestlé,Dairy,Nido,Nido 900g,13,36.58,1676.83,Fetchr,Credit Card,Supermarket,0,True,26.6189,37.9284,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2520,09/11/2023,10/11/2023,14/11/2023,19/11/2023,Delayed,Asir,Sarat Abidah,Unilever,Food,Knorr,Knorr Chicken Cubes,17,26.23,2293.3,DHL,Cash on Delivery,School,5,False,18.0677,43.1499,18.2164,42.5053,18.217,42.507,24.7292,46.6443
ORD2521,11/10/2023,13/10/2023,16/10/2023,16/10/2023,Delivered,Asir,Khamis Mushait,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,20,97.6,1043.95,Fetchr,Credit Card,Supermarket,0,True,18.3064,42.7296,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD2522,06/03/2025,07/03/2025,10/03/2025,10/03/2025,Delivered,Qassim,Buraidah,Almarai,Juices,Almarai,Almarai Apple 1.5L,10,23.18,1338.8,Naqel,Credit Card,Hospital,0,True,26.3259,43.974,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD2523,20/12/2023,22/12/2023,26/12/2023,26/12/2023,Delivered,Tabuk,Al Wajh,Unilever,Personal Care,Lux,Lux Body Wash,4,8.5,363.11,Fetchr,Cash on Delivery,Retail,0,True,26.2442,36.452,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD2524,28/03/2024,28/03/2024,31/03/2024,31/03/2024,Delivered,Hail,Al Shinan,Nestlé,Dairy,Nido,Nido 900g,18,41.08,3044.14,Fetchr,Corporate Account,Hospital,0,True,27.1667,42.0333,27.5114,41.7208,27.5135,41.72,24.7961,46.6753
ORD2525,17/08/2023,18/08/2023,20/08/2023,20/08/2023,Delivered,Madinah,Madinah,Unilever,Food,Knorr,Knorr Chicken Cubes,16,30.07,1119.62,Aramex,Credit Card,Hospital,0,True,24.5247,39.5692,24.5247,39.5692,24.5247,39.5692,24.7838,46.6312
ORD2526,31/03/2025,01/04/2025,05/04/2025,05/04/2025,Delivered,Riyadh,Al Majmaah,Almarai,Juices,Almarai,Almarai Apple 1.5L,12,26.58,1141.47,Aramex,Corporate Account,School,0,True,25.9121,45.3488,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD2527,12/02/2024,12/02/2024,16/02/2024,16/02/2024,Delivered,Al Bahah,Al Bahah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,13,26.54,1964.35,Aramex,Cash on Delivery,School,0,True,20.0129,41.4677,20.0129,41.4677,20.0129,41.4677,24.7838,46.6312
ORD2528,17/03/2023,19/03/2023,21/03/2023,21/03/2023,Delivered,Hail,Al Ghazalah,Nestlé,Beverages,Milo,Milo 400g,20,73.51,1393.82,DHL,Cash on Delivery,School,0,True,26.5478,41.4015,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD2529,20/04/2024,22/04/2024,25/04/2024,25/04/2024,Delivered,Tabuk,Haql,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,10,22.93,1246.05,DHL,Bank Transfer,Hospital,0,True,29.1531,34.9431,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD2530,05/03/2023,06/03/2023,08/03/2023,08/03/2023,Delivered,Eastern Province,Dammam,Procter & Gamble,Personal Care,Gillette,Gillette Razor,2,9.88,223.5,Fetchr,Bank Transfer,Restaurant,0,True,26.4207,50.0888,26.4207,50.0888,17.5025,44.135,24.7961,46.6753
ORD2531,10/02/2025,12/02/2025,15/02/2025,21/02/2025,Partially Delivered,Tabuk,Haql,PepsiCo,Snacks,Lays,Lays Classic 40g,5,11.32,765.78,Aramex,Cash on Delivery,Restaurant,6,False,29.1531,34.9431,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD2532,14/01/2023,15/01/2023,19/01/2023,19/01/2023,Delivered,Najran,Hubuna,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,20,71.23,3189.04,Saudi Post,Credit Card,Supermarket,0,True,17.3,44.1167,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD2533,07/03/2024,07/03/2024,10/03/2024,10/03/2024,Delivered,Madinah,Al Ula,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,17,72.87,1723.76,Naqel,Cash on Delivery,Supermarket,0,True,26.6189,37.9284,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD2534,25/11/2024,26/11/2024,28/11/2024,28/11/2024,Delivered,Najran,Najran,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,18,79.73,2834.92,Fetchr,Bank Transfer,Supermarket,0,True,17.565,44.2289,17.565,44.2289,26.392,50.086,24.7961,46.6753
ORD2535,08/03/2025,10/03/2025,12/03/2025,12/03/2025,Delivered,Qassim,Al Bukayriyah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,5,10.4,705.67,Saudi Post,Bank Transfer,Restaurant,0,True,26.1444,43.6578,26.3259,43.974,26.329,43.9715,24.774265,46.738586
ORD2536,13/04/2024,13/04/2024,17/04/2024,17/04/2024,Delivered,Asir,Khamis Mushait,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,7,18.84,594.37,Naqel,Bank Transfer,Restaurant,0,True,18.3064,42.7296,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD2537,14/05/2024,16/05/2024,18/05/2024,18/05/2024,Delivered,Qassim,Al Bukayriyah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,3,13.7,212.85,Naqel,Corporate Account,Hospital,0,True,26.1444,43.6578,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD2538,28/02/2024,28/02/2024,02/03/2024,02/03/2024,Delivered,Madinah,Madinah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,1,2.31,173.74,Fetchr,Credit Card,School,0,True,24.5247,39.5692,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2539,06/07/2023,07/07/2023,11/07/2023,11/07/2023,Delivered,Makkah,Makkah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,12,23.74,1127.25,Naqel,Credit Card,Retail,0,True,21.3891,39.8579,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD2540,07/11/2023,07/11/2023,11/11/2023,11/11/2023,Delivered,Riyadh,Diriyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,20,73.31,2080.92,Aramex,Bank Transfer,Supermarket,0,True,24.737,46.575,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD2541,22/01/2023,23/01/2023,27/01/2023,27/01/2023,Delivered,Asir,Khamis Mushait,Unilever,Food,Knorr,Knorr Chicken Cubes,7,27.29,874.09,Fetchr,Cash on Delivery,Hospital,0,True,18.3064,42.7296,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD2542,25/02/2025,27/02/2025,01/03/2025,01/03/2025,Delivered,Riyadh,Al Kharj,Unilever,Personal Care,Lux,Lux Body Wash,6,17.33,756.21,Naqel,Cash on Delivery,Retail,0,True,24.1556,47.312,24.7136,46.6753,24.63,46.84,24.6531,46.7141
ORD2543,21/10/2023,23/10/2023,27/10/2023,27/10/2023,Delivered,Jazan,Samtah,Unilever,Food,Knorr,Knorr Chicken Cubes,15,72.86,2156.9,Saudi Post,Corporate Account,Restaurant,0,True,16.5989,42.9443,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD2544,10/11/2024,11/11/2024,12/11/2024,12/11/2024,Delivered,Hail,Sumaira,Unilever,Food,Knorr,Knorr Chicken Cubes,13,48.42,990.78,Naqel,Credit Card,School,0,True,26.5,42.85,27.5114,41.7208,27.5145,41.7222,24.6531,46.7141
ORD2545,09/01/2024,11/01/2024,15/01/2024,15/01/2024,Delivered,Tabuk,Al Wajh,Almarai,Dairy,Lusine,Lusine Cheese 200g,3,8.22,169.43,DHL,Bank Transfer,Supermarket,0,True,26.2442,36.452,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD2546,22/06/2024,24/06/2024,26/06/2024,26/06/2024,Delivered,Qassim,Al Bukayriyah,PepsiCo,Snacks,Lays,Lays Classic 40g,2,4.34,357.09,Saudi Post,Corporate Account,Hospital,0,True,26.1444,43.6578,26.3259,43.974,26.329,43.9715,24.774265,46.738586
ORD2547,27/01/2023,27/01/2023,29/01/2023,29/01/2023,Delivered,Eastern Province,Dhahran,Unilever,Food,Lipton,Lipton Yellow Label 100g,14,68.44,2600.14,Naqel,Corporate Account,Supermarket,0,True,26.3032,50.1353,26.4207,50.0888,17.51,44.14,24.6531,46.7141
ORD2548,14/05/2024,15/05/2024,17/05/2024,17/05/2024,Delivered,Asir,Najran,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,4,13.7,475.32,Aramex,Bank Transfer,Retail,0,True,17.565,44.2289,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD2549,14/11/2023,16/11/2023,18/11/2023,18/11/2023,Delivered,Makkah,Al Qunfudhah,Almarai,Dairy,Lusine,Lusine Cheese 200g,12,29.15,1124.11,DHL,Credit Card,Supermarket,0,True,19.1254,41.078,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD2550,21/04/2025,23/04/2025,26/04/2025,29/04/2025,Delayed,Makkah,Makkah,Almarai,Dairy,Lusine,Lusine Cheese 200g,7,16.73,1071.61,Naqel,Bank Transfer,Supermarket,3,False,21.3891,39.8579,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD2551,10/03/2023,10/03/2023,13/03/2023,13/03/2023,Delivered,Tabuk,Umluj,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,17,30.56,1519.17,Aramex,Credit Card,School,0,True,25.0213,37.2685,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD2552,26/02/2023,26/02/2023,02/03/2023,02/03/2023,Delivered,Makkah,Jeddah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,2,4.77,163.59,Saudi Post,Bank Transfer,Retail,0,True,21.4858,39.1925,21.3891,39.8579,21.392,39.858,24.774265,46.738586
ORD2553,19/01/2024,19/01/2024,22/01/2024,22/01/2024,Delivered,Eastern Province,Jubail,Almarai,Juices,Almarai,Almarai Mango 1.5L,2,4.39,244.71,Aramex,Bank Transfer,Supermarket,0,True,27.0046,49.646,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD2554,31/01/2024,31/01/2024,03/02/2024,03/02/2024,Delivered,Hail,Hail,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,10,31.18,1159.45,DHL,Credit Card,Supermarket,0,True,27.5114,41.7208,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD2555,01/01/2024,01/01/2024,04/01/2024,04/01/2024,Delivered,Najran,Hubuna,PepsiCo,Snacks,Lays,Lays Classic 40g,9,31.82,546.65,Saudi Post,Credit Card,Hospital,0,True,17.3,44.1167,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD2556,23/12/2023,23/12/2023,24/12/2023,24/12/2023,Delivered,Al Bahah,Al Mandaq,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,14,51.26,1308.98,DHL,Bank Transfer,School,0,True,20.1233,41.2806,20.0129,41.4677,20.0135,41.469,24.7292,46.6443
ORD2557,18/06/2023,20/06/2023,24/06/2023,24/06/2023,Delivered,Makkah,Al Lith,Nestlé,Confectionery,Quality,Quality Street Tin,12,34.84,1078.04,DHL,Corporate Account,Retail,0,True,20.131,40.2665,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD2558,02/12/2024,04/12/2024,08/12/2024,08/12/2024,Delivered,Madinah,Mahd Al Thahab,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,1,3.43,184.82,Saudi Post,Credit Card,Restaurant,0,True,23.4936,40.8687,24.5247,39.5692,24.526,39.5702,24.774265,46.738586
ORD2559,26/09/2023,28/09/2023,02/10/2023,02/10/2023,Delivered,Madinah,Al Ula,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,2,4.38,254.83,Fetchr,Credit Card,Retail,0,True,26.6189,37.9284,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2560,04/06/2024,06/06/2024,10/06/2024,10/06/2024,Delivered,Makkah,Al Qunfudhah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,16,68.38,1121.37,Naqel,Bank Transfer,Restaurant,0,True,19.1254,41.078,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD2561,28/09/2024,30/09/2024,01/10/2024,01/10/2024,Delivered,Najran,Sharurah,Almarai,Dairy,Almarai,Almarai Milk 1L,6,27.55,726.61,Naqel,Credit Card,Hospital,0,True,17.4753,47.1216,17.565,44.2289,26.471,50.1055,24.6531,46.7141
ORD2562,10/05/2023,10/05/2023,14/05/2023,14/05/2023,Delivered,Northern Borders,Al Uwayqilah,Unilever,Personal Care,Lux,Lux Body Wash,20,86.14,3216.13,Fetchr,Credit Card,School,0,True,29.7481,41.2831,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD2563,29/06/2024,30/06/2024,02/07/2024,02/07/2024,Delivered,Northern Borders,Rafha,PepsiCo,Beverages,7Up,7Up 1L Bottle,11,48.38,1260.48,Naqel,Corporate Account,Hospital,0,True,29.6204,43.4933,30.9753,41.0381,30.003,41.0005,24.6531,46.7141
ORD2564,06/04/2024,07/04/2024,10/04/2024,10/04/2024,Delivered,Northern Borders,Al Uwayqilah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,15,67.97,1533.95,Fetchr,Corporate Account,Retail,0,True,29.7481,41.2831,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD2565,28/02/2023,01/03/2023,05/03/2023,05/03/2023,Delivered,Qassim,Unaizah,Almarai,Dairy,Lusine,Lusine Cheese 200g,15,40.41,1357.5,Naqel,Bank Transfer,School,0,True,26.0889,43.9919,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD2566,23/09/2023,25/09/2023,27/09/2023,27/09/2023,Delivered,Madinah,Yanbu,Unilever,Food,Knorr,Knorr Chicken Cubes,14,56.43,1368.98,Naqel,Credit Card,Supermarket,0,True,24.0899,38.0637,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD2567,20/09/2023,20/09/2023,24/09/2023,30/09/2023,Partially Delivered,Tabuk,Al Wajh,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,5,22.96,279.75,Naqel,Credit Card,Retail,6,False,26.2442,36.452,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD2568,29/10/2024,29/10/2024,02/11/2024,02/11/2024,Delivered,Asir,Khamis Mushait,Unilever,Food,Knorr,Knorr Chicken Cubes,1,3.93,196.77,Aramex,Cash on Delivery,Supermarket,0,True,18.3064,42.7296,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD2569,25/04/2024,25/04/2024,27/04/2024,27/04/2024,Delivered,Tabuk,Duba,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,1,3.04,129.3,Fetchr,Corporate Account,Retail,0,True,27.351,35.6852,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD2570,10/06/2024,10/06/2024,12/06/2024,12/06/2024,Delivered,Eastern Province,Jubail,PepsiCo,Snacks,Lays,Lays Classic 40g,2,4.57,296.24,Naqel,Cash on Delivery,Retail,0,True,27.0046,49.646,26.4207,50.0888,17.51,44.14,24.6531,46.7141
ORD2571,16/02/2024,16/02/2024,19/02/2024,19/02/2024,Delivered,Qassim,Al Bukayriyah,Almarai,Dairy,Almarai,Almarai Milk 1L,20,64.49,3754.89,Naqel,Corporate Account,Supermarket,0,True,26.1444,43.6578,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD2572,19/03/2023,19/03/2023,21/03/2023,21/03/2023,Delivered,Eastern Province,Dammam,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,8,27.49,749.1,Aramex,Credit Card,Restaurant,0,True,26.4207,50.0888,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD2573,25/01/2023,26/01/2023,29/01/2023,29/01/2023,Delivered,Al Bahah,Al Mandaq,Unilever,Food,Knorr,Knorr Chicken Cubes,13,60.61,853.04,Saudi Post,Credit Card,School,0,True,20.1233,41.2806,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD2574,07/07/2024,09/07/2024,13/07/2024,13/07/2024,Delivered,Najran,Badr Al Janub,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,15,29.13,867.77,Aramex,Credit Card,Retail,0,True,17.9222,43.6611,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD2575,10/09/2023,12/09/2023,15/09/2023,15/09/2023,Delivered,Jazan,Abu Arish,PepsiCo,Snacks,Lays,Lays Classic 40g,15,63.63,1453.29,Aramex,Credit Card,Retail,0,True,16.9689,42.8326,16.8892,42.5703,16.8892,42.5708,24.7838,46.6312
ORD2576,12/08/2024,13/08/2024,16/08/2024,16/08/2024,Delivered,Northern Borders,Arar,Procter & Gamble,Personal Care,Gillette,Gillette Razor,12,20.55,1611.59,Saudi Post,Credit Card,School,0,True,30.9753,41.0381,30.9753,41.0381,30.004,41.001,24.774265,46.738586
ORD2577,16/05/2023,18/05/2023,19/05/2023,19/05/2023,Delivered,Northern Borders,Turaif,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,7,26.07,1286.82,Saudi Post,Corporate Account,School,0,True,31.6725,38.663,30.9753,41.0381,30.004,41.001,24.774265,46.738586
ORD2578,05/09/2024,07/09/2024,09/09/2024,09/09/2024,Delivered,Eastern Province,Khobar,Nestlé,Confectionery,KitKat,KitKat 4-finger,3,8.1,280.79,Saudi Post,Credit Card,Restaurant,0,True,26.2794,50.2083,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD2579,08/02/2024,08/02/2024,09/02/2024,09/02/2024,Delivered,Riyadh,Riyadh,PepsiCo,Beverages,7Up,7Up 1L Bottle,11,21.79,756.51,Naqel,Cash on Delivery,School,0,True,24.7136,46.6753,24.7136,46.6753,24.63,46.84,24.6531,46.7141
ORD2580,26/04/2023,26/04/2023,29/04/2023,29/04/2023,Delivered,Jazan,Al Dayer,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,8,29.09,1478.25,Naqel,Cash on Delivery,Retail,0,True,17.3113,43.1267,16.8892,42.5703,16.8912,42.5685,24.6531,46.7141
ORD2581,26/06/2024,28/06/2024,29/06/2024,29/06/2024,Delivered,Najran,Hubuna,Nestlé,Dairy,Nido,Nido 900g,17,32.63,2627.68,DHL,Bank Transfer,Supermarket,0,True,17.3,44.1167,17.565,44.2289,26.4361,50.1032,24.7292,46.6443
ORD2582,31/10/2024,31/10/2024,03/11/2024,03/11/2024,Delivered,Asir,Abha,Nestlé,Confectionery,KitKat,KitKat 4-finger,15,34.37,2394.81,Saudi Post,Cash on Delivery,Retail,0,True,18.2164,42.5053,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD2583,08/05/2023,10/05/2023,14/05/2023,14/05/2023,Delivered,Tabuk,Umluj,Unilever,Personal Care,Lux,Lux Body Wash,18,81.29,969.35,Aramex,Corporate Account,Supermarket,0,True,25.0213,37.2685,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD2584,09/06/2024,09/06/2024,13/06/2024,13/06/2024,Delivered,Al Bahah,Al Mandaq,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,13,22.5,1794.79,Fetchr,Bank Transfer,School,0,True,20.1233,41.2806,20.0129,41.4677,20.015,41.4685,24.7961,46.6753
ORD2585,28/11/2024,29/11/2024,03/12/2024,03/12/2024,Delivered,Al Bahah,Baljurashi,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,14,61.93,2554.99,Saudi Post,Credit Card,Supermarket,0,True,19.8812,41.5581,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD2586,10/07/2024,12/07/2024,13/07/2024,13/07/2024,Delivered,Hail,Hail,Unilever,Food,Lipton,Lipton Yellow Label 100g,15,37.58,2012.86,Naqel,Cash on Delivery,Retail,0,True,27.5114,41.7208,27.5114,41.7208,27.5145,41.7222,24.6531,46.7141
ORD2587,05/09/2023,05/09/2023,07/09/2023,07/09/2023,Delivered,Asir,Najran,Almarai,Dairy,Lusine,Lusine Cheese 200g,14,43.26,1715.66,Aramex,Cash on Delivery,Restaurant,0,True,17.565,44.2289,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD2588,04/07/2023,04/07/2023,08/07/2023,08/07/2023,Delivered,Riyadh,Riyadh,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,19,42.13,1889.45,DHL,Corporate Account,Supermarket,0,True,24.7136,46.6753,24.7136,46.6753,24.7599,46.6739,24.7292,46.6443
ORD2589,17/08/2024,18/08/2024,20/08/2024,20/08/2024,Delivered,Madinah,Yanbu,Nestlé,Dairy,Nido,Nido 900g,1,2.22,155.24,Naqel,Corporate Account,School,0,True,24.0899,38.0637,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD2590,27/12/2024,28/12/2024,29/12/2024,29/12/2024,Delivered,Jazan,Abu Arish,Nestlé,Beverages,Milo,Milo 400g,18,73.43,1970.21,DHL,Credit Card,Hospital,0,True,16.9689,42.8326,16.8892,42.5703,16.8905,42.5715,24.7292,46.6443
ORD2591,18/03/2023,20/03/2023,21/03/2023,21/03/2023,Delivered,Makkah,Jeddah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,11,50.71,1284.21,Fetchr,Corporate Account,Retail,0,True,21.4858,39.1925,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD2592,20/11/2023,21/11/2023,23/11/2023,23/11/2023,Delivered,Riyadh,Diriyah,Almarai,Dairy,Almarai,Almarai Milk 1L,7,14.87,912.73,Saudi Post,Cash on Delivery,Restaurant,0,True,24.737,46.575,24.7136,46.6753,24.7136,46.7684,24.774265,46.738586
ORD2593,25/01/2023,27/01/2023,28/01/2023,30/01/2023,Cancelled,Madinah,Madinah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,20,66.22,2954.58,Fetchr,Cash on Delivery,Supermarket,2,False,24.5247,39.5692,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2594,25/03/2025,26/03/2025,28/03/2025,28/03/2025,Delivered,Jazan,Sabya,PepsiCo,Snacks,Lays,Lays Classic 40g,17,49.54,2695.36,Aramex,Bank Transfer,Retail,0,True,17.15,42.6167,16.8892,42.5703,16.8892,42.5708,24.7838,46.6312
ORD2595,24/10/2023,24/10/2023,26/10/2023,26/10/2023,Delivered,Jazan,Samtah,Nestlé,Confectionery,Quality,Quality Street Tin,20,31.86,1231.27,Aramex,Cash on Delivery,Restaurant,0,True,16.5989,42.9443,16.8892,42.5703,16.8892,42.5708,24.7838,46.6312
ORD2596,09/09/2024,09/09/2024,13/09/2024,13/09/2024,Delivered,Jazan,Al Dayer,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,19,79.47,3312.14,Fetchr,Bank Transfer,Retail,0,True,17.3113,43.1267,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD2597,07/01/2023,09/01/2023,12/01/2023,12/01/2023,Delivered,Tabuk,Haql,Almarai,Juices,Almarai,Almarai Apple 1.5L,16,49.51,2013.9,DHL,Bank Transfer,Retail,0,True,29.1531,34.9431,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD2598,22/03/2024,22/03/2024,25/03/2024,25/03/2024,Delivered,Madinah,Yanbu,Nestlé,Confectionery,Quality,Quality Street Tin,16,67.21,1973.17,Fetchr,Corporate Account,Hospital,0,True,24.0899,38.0637,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2599,09/03/2023,11/03/2023,12/03/2023,12/03/2023,Delivered,Najran,Hubuna,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,11,25.05,1481.68,Naqel,Cash on Delivery,Restaurant,0,True,17.3,44.1167,17.565,44.2289,26.471,50.1055,24.6531,46.7141
ORD2600,02/09/2024,03/09/2024,07/09/2024,07/09/2024,Delivered,Jazan,Sabya,Unilever,Food,Lipton,Lipton Yellow Label 100g,10,25.42,564.5,Saudi Post,Credit Card,School,0,True,17.15,42.6167,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD2601,11/11/2024,12/11/2024,13/11/2024,13/11/2024,Delivered,Eastern Province,Dhahran,Procter & Gamble,Personal Care,Gillette,Gillette Razor,20,95.82,1527.68,Naqel,Credit Card,Hospital,0,True,26.3032,50.1353,26.4207,50.0888,17.51,44.14,24.6531,46.7141
ORD2602,23/06/2024,25/06/2024,27/06/2024,27/06/2024,Delivered,Jazan,Al Dayer,Almarai,Juices,Almarai,Almarai Mango 1.5L,4,18.94,346.75,DHL,Credit Card,Supermarket,0,True,17.3113,43.1267,16.8892,42.5703,16.8905,42.5715,24.7292,46.6443
