Promotion_ID,Start_Date,End_Date,Parent_Company,Category,Brand,Product,Promotion_Type,Discount_Pct,Channels,Target_Regions
PROMO49444,2024-06-12,2024-07-02,Almarai,Juices,Almarai,Almarai Apple 1.5L,Bundle,30,"Newspaper, SMS","Jazan, Eastern Province, Makkah"
PROMO79649,2024-06-13,2024-07-05,Unilever,Personal Care,Dove,Dove Soap 90g,Bundle,34,"In-Store, Radio",Jazan
PROMO92069,2024-06-14,2024-06-23,Procter & Gamble,Personal Care,Gillette,Gillette Razor,BOGO,23,Social Media,Al Bahah
PROMO35973,2024-06-14,2024-07-03,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,18,"Influencers, TV, Newspaper","Northern Borders, Makkah"
PROMO13882,2024-06-14,2024-06-26,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,15,Radio,"Jazan, Madinah"
PROMO73870,2024-06-15,2024-07-01,Nestlé,Beverages,Milo,Milo 400g,Free Gift,32,"TV, Influencers, In-Store","Hail, Eastern Province, Makkah"
PROMO96599,2024-06-16,2024-07-05,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,15,"In-Store, Radio, SMS","Hail, Makkah"
PROMO89105,2024-06-18,2024-07-15,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,29,"Radio, TV, In-Store","Northern Borders, Najran"
PROMO40950,2024-06-19,2024-07-10,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Bundle,0,Newspaper,"Tabuk, Qassim, Northern Borders"
PROMO48663,2024-06-20,2024-07-12,Nestlé,Beverages,Milo,Milo 400g,Bundle,0,"In-Store, Newspaper, TV","Jazan, Qassim, Hail"
PROMO54491,2024-06-20,2024-07-07,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,25,Radio,Northern Borders
PROMO20371,2024-06-21,2024-07-19,Almarai,Dairy,Almarai,Almarai Milk 1L,Discount,10,"Newspaper, TV, SMS","Madinah, Northern Borders, Al Bahah"
PROMO45590,2024-06-22,2024-07-10,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,0,"TV, Influencers, In-Store","Makkah, Eastern Province"
PROMO25085,2024-06-24,2024-07-07,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,19,"SMS, Social Media, Newspaper","Najran, Jazan"
PROMO31295,2024-06-24,2024-07-02,Almarai,Juices,Almarai,Almarai Mango 1.5L,Bundle,24,"SMS, Radio, In-Store","Tabuk, Al Bahah"
PROMO12322,2024-06-24,2024-07-06,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,BOGO,27,"In-Store, SMS","Najran, Asir, Hail"
PROMO36415,2024-06-25,2024-07-13,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,0,"TV, Radio",Hail
PROMO78146,2024-06-27,2024-07-10,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Discount,8,"Radio, Newspaper, TV","Najran, Madinah, Makkah"
PROMO77127,2024-06-27,2024-07-05,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,35,In-Store,Najran
PROMO82456,2024-06-27,2024-07-12,Almarai,Dairy,Lusine,Lusine Cheese 200g,BOGO,0,"SMS, In-Store, Radio",Northern Borders
PROMO15474,2024-06-29,2024-07-12,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,0,"Newspaper, Radio, Social Media",Najran
PROMO92756,2024-06-30,2024-07-13,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,21,"In-Store, Social Media",Northern Borders
PROMO36530,2024-06-30,2024-07-16,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,0,TV,Northern Borders
PROMO99439,2024-06-30,2024-07-19,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,19,"Radio, In-Store","Northern Borders, Najran, Al Bahah"
PROMO28458,2024-07-01,2024-07-17,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,0,"SMS, Newspaper","Northern Borders, Hail"
PROMO62447,2024-07-02,2024-07-21,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,7,"Radio, In-Store, Influencers",Qassim
PROMO61582,2024-07-02,2024-07-22,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,21,"Radio, Influencers, Social Media",Northern Borders
PROMO55806,2024-07-03,2024-07-19,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,37,Influencers,"Riyadh, Makkah, Hail"
PROMO46678,2024-07-06,2024-08-03,Almarai,Dairy,Almarai,Almarai Milk 1L,Bundle,0,Influencers,"Riyadh, Madinah"
PROMO32215,2024-07-07,2024-07-21,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,23,"Radio, Newspaper",Najran
PROMO72324,2024-07-07,2024-07-16,Almarai,Dairy,Almarai,Almarai Milk 1L,Free Gift,0,"In-Store, TV",Jazan
PROMO71536,2024-07-08,2024-08-03,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,0,"Influencers, In-Store, Radio","Jazan, Riyadh"
PROMO27434,2024-07-10,2024-07-22,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,10,Social Media,Qassim
PROMO69499,2024-07-11,2024-08-01,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,37,SMS,"Jazan, Qassim"
PROMO87668,2024-07-12,2024-08-03,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,21,"Influencers, Newspaper",Hail
PROMO16997,2024-07-12,2024-07-30,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,36,Influencers,"Riyadh, Madinah, Northern Borders"
PROMO91349,2024-07-13,2024-08-02,Almarai,Dairy,Almarai,Almarai Milk 1L,Free Gift,7,"Social Media, TV, SMS","Qassim, Hail"
PROMO15381,2024-07-13,2024-08-04,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,0,"Newspaper, SMS","Al Bahah, Makkah"
PROMO52414,2024-07-13,2024-07-31,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Free Gift,31,"In-Store, Social Media","Makkah, Hail"
PROMO90843,2024-07-14,2024-08-09,Unilever,Personal Care,Lux,Lux Body Wash,Bundle,18,"In-Store, Radio, SMS","Qassim, Hail"
PROMO62269,2024-07-14,2024-08-10,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,23,SMS,"Madinah, Al Bahah"
PROMO56047,2024-07-14,2024-08-10,Almarai,Dairy,Lusine,Lusine Cheese 200g,BOGO,40,Social Media,"Riyadh, Al Bahah, Eastern Province"
PROMO72385,2024-07-14,2024-08-02,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,17,"Social Media, Influencers","Najran, Qassim, Riyadh"
PROMO38469,2024-07-14,2024-08-02,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,31,Social Media,Madinah
PROMO18852,2024-07-15,2024-08-08,Nestlé,Dairy,Nido,Nido 900g,BOGO,0,Social Media,Jazan
PROMO55375,2024-07-15,2024-08-11,Unilever,Food,Lipton,Lipton Yellow Label 100g,Bundle,26,SMS,Madinah
PROMO33694,2024-07-16,2024-08-11,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,31,"SMS, Social Media, In-Store",Hail
PROMO21338,2024-07-16,2024-08-04,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Discount,6,"Radio, Social Media, Influencers",Asir
PROMO75083,2024-07-18,2024-07-27,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,15,TV,"Najran, Qassim"
PROMO98888,2024-07-18,2024-08-05,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,21,"Influencers, In-Store, SMS","Northern Borders, Makkah, Al Bahah"
PROMO45789,2024-07-18,2024-08-14,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,0,Newspaper,Hail
PROMO94568,2024-07-19,2024-08-16,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,23,"In-Store, TV, SMS",Riyadh
PROMO60231,2024-07-19,2024-08-01,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Discount,37,"In-Store, Radio, TV",Hail
PROMO36444,2024-07-20,2024-08-17,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,14,"Radio, SMS","Jazan, Madinah"
PROMO71713,2024-07-20,2024-08-12,Nestlé,Confectionery,KitKat,KitKat 4-finger,Discount,9,"Newspaper, In-Store",Tabuk
PROMO64913,2024-07-21,2024-08-09,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,0,Newspaper,Makkah
PROMO85428,2024-07-22,2024-08-10,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,0,In-Store,"Makkah, Asir, Eastern Province"
PROMO12804,2024-07-25,2024-08-03,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Free Gift,30,In-Store,Najran
PROMO66255,2024-07-25,2024-08-01,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,12,"Radio, Social Media","Makkah, Al Bahah, Riyadh"
PROMO68149,2024-07-25,2024-08-02,Almarai,Juices,Almarai,Almarai Mango 1.5L,Bundle,0,"Influencers, Radio","Tabuk, Madinah"
PROMO66507,2024-07-26,2024-08-11,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,31,Social Media,"Northern Borders, Hail"
PROMO67769,2024-07-27,2024-08-17,PepsiCo,Beverages,7Up,7Up 1L Bottle,Free Gift,0,"Social Media, In-Store","Eastern Province, Asir, Northern Borders"
PROMO19566,2024-07-27,2024-08-12,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,11,"TV, Newspaper, Radio",Northern Borders
PROMO79794,2024-07-27,2024-08-06,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,0,"Radio, Newspaper, Influencers",Riyadh
PROMO72209,2024-07-29,2024-08-16,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,13,Radio,"Northern Borders, Qassim"
PROMO55009,2024-07-30,2024-08-17,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,31,"Radio, SMS","Qassim, Hail"
PROMO56506,2024-07-30,2024-08-13,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,0,"SMS, TV","Qassim, Tabuk, Riyadh"
PROMO66374,2024-08-01,2024-08-24,Almarai,Juices,Almarai,Almarai Apple 1.5L,Bundle,12,In-Store,"Najran, Madinah"
PROMO61017,2024-08-02,2024-08-30,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,0,"Social Media, SMS, Radio","Makkah, Eastern Province"
PROMO22516,2024-08-03,2024-08-12,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,28,Radio,Madinah
PROMO45520,2024-08-04,2024-09-01,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,16,"TV, In-Store","Asir, Hail"
PROMO29531,2024-08-06,2024-08-14,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Free Gift,20,"Radio, In-Store",Northern Borders
PROMO20456,2024-08-06,2024-08-30,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,24,"Newspaper, TV, Social Media","Eastern Province, Northern Borders, Hail"
PROMO66793,2024-08-08,2024-08-21,Unilever,Personal Care,Lux,Lux Body Wash,BOGO,14,"Newspaper, Influencers, TV","Jazan, Makkah, Najran"
PROMO78985,2024-08-10,2024-08-24,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,14,"SMS, Radio",Northern Borders
PROMO42786,2024-08-10,2024-08-20,Unilever,Personal Care,Lux,Lux Body Wash,Discount,27,SMS,"Tabuk, Qassim"
PROMO72638,2024-08-13,2024-09-07,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,0,"Influencers, TV",Qassim
PROMO81461,2024-08-13,2024-08-29,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,0,"In-Store, TV, SMS",Tabuk
PROMO62126,2024-08-15,2024-09-11,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Free Gift,15,In-Store,"Northern Borders, Madinah, Qassim"
PROMO13172,2024-08-15,2024-09-10,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Bundle,35,"Influencers, SMS",Makkah
PROMO33525,2024-08-15,2024-09-03,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,9,"In-Store, TV, SMS","Northern Borders, Jazan, Al Bahah"
PROMO28720,2024-08-17,2024-08-29,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,31,"Influencers, SMS",Jazan
PROMO72562,2024-08-19,2024-08-31,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,20,"TV, In-Store, Newspaper",Jazan
PROMO72942,2024-08-20,2024-09-09,Almarai,Juices,Almarai,Almarai Mango 1.5L,Bundle,34,Social Media,Eastern Province
PROMO34194,2024-08-22,2024-09-18,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,5,SMS,Jazan
PROMO20969,2024-08-23,2024-09-20,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Discount,0,Radio,Makkah
PROMO25157,2024-08-23,2024-08-31,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Discount,27,"Social Media, Radio","Asir, Riyadh"
PROMO94971,2024-08-24,2024-09-02,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,0,"In-Store, TV",Najran
PROMO82893,2024-08-25,2024-09-15,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,BOGO,31,"TV, Influencers",Northern Borders
PROMO95116,2024-08-25,2024-09-14,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,19,Social Media,"Tabuk, Asir"
PROMO27444,2024-08-27,2024-09-06,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,39,Social Media,"Qassim, Asir"
PROMO68729,2024-08-27,2024-09-12,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,0,"SMS, Newspaper, Radio","Jazan, Najran"
PROMO60282,2024-08-30,2024-09-06,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,24,"In-Store, Influencers, TV",Al Bahah
PROMO52420,2024-08-30,2024-09-19,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,28,"Radio, Newspaper",Al Bahah
PROMO22325,2024-08-31,2024-09-24,Nestlé,Beverages,Milo,Milo 400g,Free Gift,10,"TV, SMS","Riyadh, Makkah"
PROMO98139,2024-09-01,2024-09-20,Nestlé,Dairy,Nido,Nido 900g,Discount,33,"TV, Radio, Influencers",Makkah
PROMO36369,2024-09-03,2024-09-25,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,37,TV,"Hail, Eastern Province"
PROMO43128,2024-09-04,2024-09-12,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,13,"Social Media, In-Store, TV",Qassim
PROMO28336,2024-09-05,2024-10-01,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Free Gift,18,SMS,"Hail, Riyadh"
PROMO94231,2024-09-06,2024-09-15,Nestlé,Beverages,Milo,Milo 400g,BOGO,0,Influencers,"Hail, Eastern Province"
PROMO34041,2024-09-07,2024-09-28,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,5,Radio,"Makkah, Riyadh"
PROMO92754,2024-09-07,2024-09-30,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,0,In-Store,"Hail, Madinah"
PROMO73879,2024-09-07,2024-10-04,PepsiCo,Beverages,7Up,7Up 1L Bottle,Free Gift,0,Newspaper,"Jazan, Northern Borders"
PROMO80150,2024-09-10,2024-09-29,Nestlé,Confectionery,KitKat,KitKat 4-finger,BOGO,38,"Influencers, Newspaper","Madinah, Makkah"
PROMO18030,2024-09-11,2024-10-05,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,21,"TV, Radio",Al Bahah
PROMO49691,2024-09-13,2024-09-29,Nestlé,Confectionery,KitKat,KitKat 4-finger,Free Gift,0,Newspaper,Madinah
PROMO72691,2024-09-15,2024-10-09,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,9,"In-Store, Newspaper, Radio",Al Bahah
PROMO42519,2024-09-16,2024-10-11,Nestlé,Dairy,Nido,Nido 900g,BOGO,0,"TV, Newspaper","Riyadh, Hail, Tabuk"
PROMO40783,2024-09-16,2024-09-26,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Bundle,15,"Social Media, Influencers",Najran
PROMO33934,2024-09-18,2024-09-29,Unilever,Food,Lipton,Lipton Yellow Label 100g,Bundle,0,TV,Tabuk
PROMO33254,2024-09-19,2024-10-07,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,36,"Influencers, Radio, SMS",Riyadh
PROMO57626,2024-09-19,2024-10-14,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,6,Radio,"Makkah, Riyadh, Najran"
PROMO17474,2024-09-19,2024-10-02,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,40,"In-Store, Newspaper, Radio","Riyadh, Asir"
PROMO69383,2024-09-19,2024-10-14,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Free Gift,25,SMS,Asir
PROMO71739,2024-09-21,2024-09-28,Unilever,Personal Care,Dove,Dove Soap 90g,Bundle,12,"Influencers, TV","Qassim, Asir, Jazan"
PROMO28056,2024-09-22,2024-10-03,Nestlé,Confectionery,KitKat,KitKat 4-finger,Discount,30,"Newspaper, Radio","Eastern Province, Tabuk, Makkah"
PROMO72106,2024-09-24,2024-10-11,Almarai,Dairy,Almarai,Almarai Milk 1L,Discount,0,"Newspaper, Radio, TV","Jazan, Eastern Province, Najran"
PROMO69497,2024-09-25,2024-10-10,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,12,"Radio, Social Media",Eastern Province
PROMO62167,2024-09-25,2024-10-04,Unilever,Personal Care,Lux,Lux Body Wash,Discount,29,"In-Store, Social Media, TV","Riyadh, Hail, Eastern Province"
PROMO54496,2024-09-25,2024-10-20,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,32,"In-Store, Influencers","Northern Borders, Makkah"
PROMO72876,2024-09-25,2024-10-23,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Bundle,9,"SMS, Radio, Influencers",Asir
PROMO53069,2024-09-26,2024-10-10,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,40,"Influencers, SMS, TV","Hail, Northern Borders, Makkah"
PROMO55986,2024-09-27,2024-10-09,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,0,"SMS, Social Media","Eastern Province, Northern Borders"
PROMO96120,2024-09-28,2024-10-19,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,0,"TV, SMS, Radio","Madinah, Eastern Province"
PROMO66575,2024-09-29,2024-10-25,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,27,Influencers,"Najran, Makkah"
PROMO11314,2024-09-30,2024-10-27,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,13,Newspaper,"Jazan, Tabuk"
PROMO73357,2024-10-01,2024-10-27,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,0,Social Media,Madinah
PROMO88422,2024-10-01,2024-10-25,Nestlé,Confectionery,KitKat,KitKat 4-finger,Free Gift,0,"Newspaper, Radio, In-Store","Qassim, Tabuk"
PROMO11131,2024-10-01,2024-10-19,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Free Gift,9,"Influencers, Social Media, SMS","Al Bahah, Asir, Makkah"
PROMO16037,2024-10-02,2024-10-16,Nestlé,Beverages,Milo,Milo 400g,Discount,16,TV,Northern Borders
PROMO91275,2024-10-03,2024-10-19,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,13,"In-Store, Social Media",Tabuk
PROMO24714,2024-10-04,2024-10-21,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,BOGO,0,"In-Store, Radio, SMS",Hail
PROMO69321,2024-10-04,2024-11-01,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Discount,24,"Influencers, SMS, Social Media",Riyadh
PROMO71636,2024-10-06,2024-10-19,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,13,Radio,"Eastern Province, Al Bahah"
PROMO16794,2024-10-07,2024-10-29,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,BOGO,23,"Social Media, SMS",Tabuk
PROMO78551,2024-10-09,2024-11-05,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,25,"In-Store, Radio, Influencers",Tabuk
PROMO51265,2024-10-09,2024-10-16,Unilever,Food,Lipton,Lipton Yellow Label 100g,Bundle,18,"In-Store, TV, Newspaper","Tabuk, Eastern Province"
PROMO53317,2024-10-09,2024-10-17,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,21,"In-Store, TV, Newspaper",Hail
PROMO67211,2024-10-10,2024-10-24,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,22,In-Store,Qassim
PROMO70288,2024-10-10,2024-10-20,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,0,Radio,"Madinah, Makkah, Eastern Province"
PROMO56824,2024-10-11,2024-11-08,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,12,Radio,"Eastern Province, Al Bahah, Makkah"
PROMO35568,2024-10-11,2024-10-23,Nestlé,Dairy,Nido,Nido 900g,BOGO,33,SMS,Najran
PROMO39052,2024-10-13,2024-11-02,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,18,"In-Store, Influencers","Jazan, Makkah"
PROMO62011,2024-10-14,2024-10-22,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,26,TV,Hail
PROMO60989,2024-10-15,2024-11-09,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,21,"Social Media, TV","Najran, Madinah, Qassim"
PROMO42728,2024-10-15,2024-10-27,Almarai,Dairy,Almarai,Almarai Milk 1L,Free Gift,20,"SMS, In-Store, Radio","Riyadh, Hail"
PROMO88938,2024-10-18,2024-11-05,Nestlé,Confectionery,KitKat,KitKat 4-finger,BOGO,14,"Newspaper, In-Store","Al Bahah, Jazan, Eastern Province"
PROMO65107,2024-10-18,2024-10-27,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,24,"Social Media, Radio, TV","Jazan, Najran"
PROMO11012,2024-10-19,2024-10-30,Nestlé,Beverages,Milo,Milo 400g,Free Gift,22,"TV, Social Media, Newspaper","Hail, Riyadh, Eastern Province"
PROMO36980,2024-10-20,2024-11-05,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,38,Social Media,Hail
PROMO78183,2024-10-20,2024-11-14,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Bundle,0,"Influencers, SMS","Makkah, Qassim"
PROMO16345,2024-10-21,2024-11-17,Nestlé,Confectionery,Quality,Quality Street Tin,BOGO,11,"In-Store, Radio, Influencers",Asir
PROMO25246,2024-10-25,2024-11-02,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,27,"Radio, TV",Madinah
PROMO60083,2024-10-26,2024-11-07,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,0,SMS,"Jazan, Asir"
PROMO84489,2024-10-28,2024-11-17,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,13,"Newspaper, Influencers","Hail, Jazan"
PROMO65574,2024-10-28,2024-11-13,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Discount,0,"Newspaper, In-Store","Qassim, Al Bahah"
PROMO93292,2024-10-29,2024-11-24,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,5,TV,Jazan
PROMO38560,2024-10-29,2024-11-19,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Bundle,22,In-Store,"Riyadh, Tabuk, Qassim"
PROMO43714,2024-10-30,2024-11-12,Almarai,Dairy,Almarai,Almarai Milk 1L,Discount,14,"Influencers, Newspaper",Qassim
PROMO83548,2024-11-01,2024-11-24,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Discount,17,"Influencers, TV","Jazan, Riyadh, Hail"
PROMO78775,2024-11-02,2024-11-29,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,12,"TV, SMS, Radio","Northern Borders, Najran"
PROMO53258,2024-11-02,2024-11-25,Unilever,Food,Knorr,Knorr Chicken Cubes,Bundle,32,"Newspaper, Influencers","Riyadh, Al Bahah, Asir"
PROMO20909,2024-11-03,2024-11-27,Nestlé,Dairy,Nido,Nido 900g,Bundle,0,"SMS, Influencers, In-Store",Qassim
PROMO83108,2024-11-04,2024-11-12,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,22,"In-Store, TV, Radio","Madinah, Qassim"
PROMO65500,2024-11-04,2024-11-27,Nestlé,Dairy,Nido,Nido 900g,Free Gift,10,"Social Media, In-Store","Jazan, Asir"
PROMO94884,2024-11-04,2024-11-18,Nestlé,Beverages,Milo,Milo 400g,Free Gift,0,"TV, Influencers","Northern Borders, Makkah"
PROMO87389,2024-11-05,2024-11-15,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,10,"TV, Social Media","Najran, Makkah"
PROMO41321,2024-11-05,2024-11-24,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Discount,35,"Social Media, SMS, In-Store",Tabuk
PROMO33755,2024-11-05,2024-12-02,Almarai,Dairy,Almarai,Almarai Milk 1L,Discount,32,Social Media,"Riyadh, Al Bahah"
PROMO95508,2024-11-09,2024-11-17,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,0,Influencers,Eastern Province
PROMO62171,2024-11-09,2024-11-19,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,19,"Influencers, In-Store","Makkah, Jazan, Madinah"
PROMO57585,2024-11-11,2024-12-09,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,38,"SMS, Social Media, Influencers",Jazan
PROMO77378,2024-11-12,2024-11-23,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,0,SMS,Asir
PROMO18427,2024-11-12,2024-11-23,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,0,Radio,"Northern Borders, Asir"
PROMO35694,2024-11-15,2024-11-22,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,16,Newspaper,Northern Borders
PROMO47748,2024-11-15,2024-12-01,Nestlé,Confectionery,KitKat,KitKat 4-finger,Discount,29,Influencers,"Tabuk, Al Bahah, Madinah"
PROMO95184,2024-11-15,2024-11-28,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,0,"Radio, Social Media","Al Bahah, Northern Borders"
PROMO16637,2024-11-16,2024-11-30,Almarai,Dairy,Almarai,Almarai Milk 1L,Bundle,40,In-Store,Makkah
PROMO41855,2024-11-17,2024-11-26,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,0,"Newspaper, Influencers","Hail, Asir, Riyadh"
PROMO81835,2024-11-19,2024-12-04,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,16,"In-Store, Radio","Jazan, Northern Borders"
PROMO13312,2024-11-22,2024-12-05,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Bundle,26,Social Media,Jazan
PROMO34730,2024-11-22,2024-12-14,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,24,Influencers,Tabuk
PROMO48153,2024-11-22,2024-12-10,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Bundle,20,"In-Store, Radio, Influencers","Hail, Qassim"
