Date,City,Location,Branch,Store Name,Category,Subcategory,Brand,Product,Units Sold,Sales,Expenses,OSA,Classification,Waste,Waste Reason,Lost from Waste,Salvageable
1/12/2025,Dammam,Al Shati,Branch L,Store L,Dairy,Cheese,Brand H,Cheddar Cheese,196,2039.5804,1318,0.171285411,WS,0,,0,0.00%
1/13/2025,Medina,Al Madinah,Branch N,Store N,Beverages,Juice,Brand C,Apple Juice 1L,114,692.4982,475,0.516545813,MT,0,,0,0.00%
1/13/2025,Medina,Al Qiblatayn,Branch R,Store R,Dairy,Milk,Brand E,Full Fat Milk 1L,85,1675.7164,1305,0.255866851,DS,0,,0,0.00%
1/13/2025,Dammam,Al Khobar,Branch P,Store P,Bakery,Pastry,Brand D,Croissant Chocolat,195,7374.887,5593,0.628031436,WS,0,,0,0.00%
1/13/2025,Dammam,Al Shati,Branch O,Store O,Snacks,Chips,Brand F,Potato Chips Salts,83,696.2902,427,0.474039292,DS,0,,0,0.00%
1/13/2025,Medina,Al Madinah,Branch P,Store P,Dairy,Milk,Brand J,Full Fat Milk 1L,177,2114.1427,1441,0.812437892,WS,0,,0,0.00%
1/13/2025,Medina,Al Qiblatayn,Branch T,Store T,Snacks,Chips,Brand D,Potato Chips Ketchup,19,313.5352,226,0.473940924,WS,0,,0,0.00%
1/13/2025,Jeddah,Al Rawdah,Branch P,Store P,Snacks,Chips,Brand E,Potato Chips Salts,227,4921.7553,3159,0.403624708,WS,0,,0,0.00%
1/14/2025,Dammam,Al Shati,Branch H,Store H,Bakery,Pastry,Brand A,Muffin Plain,68,1260.12744,982,0.740093175,DS,0,,0,0.00%
1/14/2025,Mecca,Al Awali,Branch F,Store F,Dairy,Cheese,Brand H,Cheddar Cheese,12,327.22272,258,0.160404312,MT,0,,0,0.00%
1/14/2025,Riyadh,Al Nakheel,Branch H,Store H,Frozen Foods,Ready Meals,Brand F,Frozen Kebbeh,101,1382.30136,906,0.990949652,DS,0,,0,0.00%
1/14/2025,Mecca,Al Aziziyah,Branch X,Store X,Beverages,Soft Drinks,Brand J,Pepsi Can 330ml,47,299.92248,184,0.160732516,WS,0,,0,0.00%
1/14/2025,Riyadh,Al Malaz,Branch I,Store I,Beverages,Juice,Brand J,Apple Juice 1L,230,607.97088,416,0.47387435,MT,0,,0,0.00%
1/14/2025,Dammam,Al Shati,Branch B,Store B,Snacks,Chocolate,Brand E,Chocolat Waffer,148,4152.83616,2889,0.607019236,DS,0,,0,0.00%
1/14/2025,Mecca,Al Awali,Branch O,Store O,Beverages,Soft Drinks,Brand B,Pepsi Can 330ml,236,6563.7,4721,0.955554761,DS,0,,0,0.00%
1/14/2025,Mecca,Al Aziziyah,Branch F,Store F,Dairy,Cheese,Brand D,Gouda Cheese,58,158.20992,122,0.586121813,MT,0,,0,0.00%
1/14/2025,Riyadh,Al Malaz,Branch Z,Store Z,Frozen Foods,Frozen Meat,Brand I,Hamburger,187,6631.02,4708,0.600890354,MT,0,,0,0.00%
1/14/2025,Dammam,Al Shati,Branch F,Store F,Beverages,Juice,Brand E,Orange Juice 1L,82,816.06096,554,0.845800877,MT,12,Damaged Item,120.0442718,73.03%
1/15/2025,Riyadh,Olaya,Branch Z,Store Z,Bakery,Pastry,Brand E,Croissant Zaatar,65,1760.2583,1377,0.699823104,MT,0,,0,0.00%
1/15/2025,Jeddah,Al Rawdah,Branch O,Store O,Dairy,Cheese,Brand J,Cheddar Cheese,73,2732.86066,1997,0.07387814,DS,0,,0,0.00%
1/15/2025,Mecca,Al Awali,Branch H,Store H,Beverages,Water,Brand H,Water Gallon 5L,89,1548.6176,989,0.511677549,DS,0,,0,0.00%
1/15/2025,Medina,Al Qiblatayn,Branch F,Store F,Dairy,Yogurt,Brand B,Yogurt Cup Plain,17,186.83614,135,0.148617732,MT,3,Damaged Item,33.61571429,83.30%
1/15/2025,Jeddah,Al Hamra,Branch O,Store O,Beverages,Water,Brand C,Mineral Water 500ml,235,2162.41136,1497,0.450751477,DS,0,,0,0.00%
1/15/2025,Medina,Al Qiblatayn,Branch Q,Store Q,Frozen Foods,Ready Meals,Brand D,Frozen Pizza Cheese,158,992.57146,597,0.983095798,DS,0,,0,0.00%
1/15/2025,Dammam,Al Shati,Branch X,Store X,Bakery,Pastry,Brand H,Croissant Zaatar,35,335.92552,225,0.942631725,WS,0,,0,0.00%
1/15/2025,Dammam,Al Faisaliyah,Branch G,Store G,Frozen Foods,Ready Meals,Brand I,Frozen Pizza Vegetarian,113,497.13134,314,0.951122568,WS,0,,0,0.00%
1/16/2025,Riyadh,Olaya,Branch O,Store O,Snacks,Chocolate,Brand G,Chocolat Waffer,141,3087.69992,1888,0.838634354,DS,0,,0,0.00%
1/16/2025,Dammam,Al Faisaliyah,Branch I,Store I,Frozen Foods,Ready Meals,Brand D,Frozen Pizza Cheese,25,537.96068,367,0.75781401,MT,0,,0,0.00%
1/16/2025,Mecca,Al Awali,Branch B,Store B,Beverages,Water,Brand B,Water Gallon 5L,172,6147.67516,4480,0.224295178,DS,0,,0,0.00%
1/16/2025,Medina,Al Qiblatayn,Branch H,Store H,Frozen Foods,Ready Meals,Brand F,Frozen Pizza Cheese,119,2182.18624,1358,0.285616915,DS,0,,0,0.00%
1/16/2025,Dammam,Al Shati,Branch O,Store O,Beverages,Juice,Brand J,Apple Juice 1L,153,4827.143,3066,0.912764992,DS,0,,0,0.00%
1/16/2025,Dammam,Al Faisaliyah,Branch S,Store S,Bakery,Pastry,Brand A,Muffin Plain,23,349.63504,234,0.163798072,SS,0,,0,0.00%
1/16/2025,Mecca,Al Awali,Branch F,Store F,Beverages,Water,Brand D,Mineral Water 1L,225,5909.98956,3607,0.661450826,MT,0,,0,0.00%
1/16/2025,Riyadh,Olaya,Branch B,Store B,Snacks,Chips,Brand B,Potato Chips Ketchup,66,2120.6236,1546,0.688443443,DS,0,,0,0.00%
1/17/2025,Medina,Al Madinah,Branch Q,Store Q,Snacks,Chips,Brand D,Potato Chips Ketchup,116,1070.0382,703,0.589965485,DS,0,,0,0.00%
1/17/2025,Riyadh,Al Nakheel,Branch E,Store E,Beverages,Soft Drinks,Brand A,Seven Up Can 330ml,60,1763.71566,1209,0.442485642,DS,0,,0,0.00%
1/17/2025,Riyadh,Al Nakheel,Branch I,Store I,Bakery,Pastry,Brand G,Muffin Chocolate,64,1399.66008,889,0.578966517,MT,13,Product Expired,285.0185,0.00%
1/17/2025,Medina,Al Madinah,Branch H,Store H,Dairy,Yogurt,Brand B,Yogurt Cup Plain,23,423.44274,321,0.840501795,DS,3,Packaging Defect,56.85321429,66.16%
1/17/2025,Mecca,Al Awali,Branch A,Store A,Snacks,Chocolate,Brand D,Chocolat Waffer,135,1547.31402,1192,0.140209714,SS,0,,0,0.00%
1/17/2025,Jeddah,Al Rawdah,Branch Z,Store Z,Bakery,Pastry,Brand F,Croissant Chocolat,185,3578.60706,2559,0.29143759,MT,10,Wrong Store,194.1329004,0.00%
1/17/2025,Jeddah,Al Rawdah,Branch Z,Store Z,Snacks,Cookies,Brand I,Biscuits Chocolat,155,3128.05626,1976,0.372063082,MT,0,,0,0.00%
1/18/2025,Medina,Al Madinah,Branch C,Store C,Dairy,Cheese,Brand A,Gouda Cheese,216,2575.584,1626,0.180176936,SS,0,,0,0.00%
1/18/2025,Riyadh,Olaya,Branch G,Store G,Frozen Foods,Frozen Meat,Brand G,Chicken Tender,197,5314.624,3436,0.043900589,WS,0,,0,0.00%
1/18/2025,Mecca,Al Awali,Branch K,Store K,Dairy,Yogurt,Brand D,Yogurt Cup Flavored,72,734.248,444,0.140631211,WS,0,,0,0.00%
1/19/2025,Dammam,Al Shati,Branch X,Store X,Beverages,Water,Brand F,Mineral Water 1L,108,3395.41938,2243,0.092929048,WS,0,,0,0.00%
1/19/2025,Medina,Al Madinah,Branch A,Store A,Bakery,Pastry,Brand E,Muffin Chocolate,33,903.44498,546,0.345227993,SS,0,,0,0.00%
1/19/2025,Mecca,Al Aziziyah,Branch L,Store L,Beverages,Water,Brand F,Mineral Water 500ml,231,8577.13336,5381,0.291427267,WS,0,,0,0.00%
1/19/2025,Medina,Al Qiblatayn,Branch X,Store X,Bakery,Pastry,Brand A,Croissant Zaatar,189,853.9295,608,0.068957094,WS,0,,0,0.00%
1/19/2025,Medina,Al Madinah,Branch I,Store I,Bakery,Pastry,Brand I,Muffin Plain,152,3358.64768,2027,0.620337431,MT,0,,0,0.00%
1/19/2025,Jeddah,Al Rawdah,Branch T,Store T,Frozen Foods,Ready Meals,Brand D,Frozen Kebbeh,200,7271.75806,5173,0.920097822,WS,0,,0,0.00%
1/19/2025,Jeddah,Al Andalus,Branch X,Store X,Snacks,Chips,Brand D,Potato Chips Salts,141,1136.44202,734,0.787178715,WS,0,,0,0.00%
1/19/2025,Dammam,Al Shati,Branch W,Store W,Bakery,Pastry,Brand A,Muffin Plain,110,2951.40812,2114,0.173095564,MT,0,,0,0.00%
1/19/2025,Riyadh,Al Nakheel,Branch A,Store A,Frozen Foods,Ready Meals,Brand J,Frozen Pizza Vegetarian,114,3005.91204,2272,0.647090914,SS,0,,0,0.00%
1/20/2025,Jeddah,Al Hamra,Branch E,Store E,Bakery,Pastry,Brand J,Muffin Chocolate,203,2441.52288,1618,0.66964142,DS,0,,0,0.00%
1/20/2025,Medina,Al Madinah,Branch R,Store R,Beverages,Soft Drinks,Brand G,Seven Up Can 330ml,18,280.12968,185,0.36774453,DS,0,,0,0.00%
1/20/2025,Riyadh,Olaya,Branch E,Store E,Bakery,Bread,Brand C,Brown Bread,65,1899.03996,1236,0.519987877,DS,0,,0,0.00%
1/20/2025,Riyadh,Olaya,Branch W,Store W,Frozen Foods,Desserts,Brand J,Ice Cream Vanilla,31,273.37608,207,0.75867292,MT,0,,0,0.00%
1/20/2025,Medina,Al Qiblatayn,Branch X,Store X,Bakery,Pastry,Brand B,Muffin Plain,207,6297.62748,4792,0.078744488,WS,16,Product Expired,487.6494942,0.00%
1/20/2025,Mecca,Al Aziziyah,Branch H,Store H,Dairy,Yogurt,Brand E,Yogurt Cup Plain,156,5102.0232,3197,0.904712532,DS,0,,0,0.00%
1/20/2025,Riyadh,Olaya,Branch O,Store O,Bakery,Pastry,Brand I,Croissant Zaatar,124,2254.75368,1717,0.748446034,DS,0,,0,0.00%
1/21/2025,Medina,Al Qiblatayn,Branch G,Store G,Frozen Foods,Frozen Meat,Brand I,Chicken Tender,180,1053.10348,740,0.424941382,WS,0,,0,0.00%
1/21/2025,Riyadh,Al Malaz,Branch U,Store U,Dairy,Cheese,Brand I,Gouda Cheese,19,186.12152,138,0.170051602,WS,0,,0,0.00%
1/21/2025,Dammam,Al Khobar,Branch P,Store P,Snacks,Cookies,Brand E,Biscuits Chocolat,210,7044.5206,4373,0.504076852,WS,0,,0,0.00%
1/21/2025,Medina,Al Madinah,Branch X,Store X,Dairy,Cheese,Brand H,Cheddar Cheese,131,3279.7349,2417,0.944633291,WS,0,,0,0.00%
1/21/2025,Medina,Al Qiblatayn,Branch E,Store E,Bakery,Pastry,Brand E,Muffin Plain,154,2308.08578,1530,0.552975213,DS,0,,0,0.00%
1/21/2025,Dammam,Al Khobar,Branch X,Store X,Frozen Foods,Desserts,Brand B,Ice Cream Strawberry,47,1408.11424,1019,0.643297189,WS,0,,0,0.00%
1/21/2025,Medina,Al Qiblatayn,Branch E,Store E,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,130,5028.65818,3898,0.94801793,DS,0,,0,0.00%
1/21/2025,Medina,Al Qiblatayn,Branch X,Store X,Frozen Foods,Ready Meals,Brand C,Frozen Pizza Vegetarian,56,316.1132,199,0.530355198,WS,0,,0,0.00%
1/21/2025,Dammam,Al Khobar,Branch D,Store D,Dairy,Milk,Brand I,Skimmed Milk 1L,53,345.84654,210,0.055683354,SS,0,,0,0.00%
1/21/2025,Jeddah,Al Hamra,Branch F,Store F,Beverages,Water,Brand A,Mineral Water 500ml,98,3186.18248,2474,0.848221346,MT,0,,0,0.00%
1/21/2025,Medina,Al Madinah,Branch O,Store O,Snacks,Cookies,Brand E,Biscuits Chocolat,113,3906.1984,2447,0.048697621,DS,0,,0,0.00%
1/21/2025,Medina,Al Madinah,Branch N,Store N,Beverages,Water,Brand E,Mineral Water 500ml,138,4991.70308,3145,0.030960484,MT,0,,0,0.00%
1/21/2025,Jeddah,Al Hamra,Branch S,Store S,Snacks,Chocolate,Brand D,Chocolat with Nuts,108,1494.79148,1091,0.404529156,SS,0,,0,0.00%
1/21/2025,Jeddah,Al Rawdah,Branch W,Store W,Frozen Foods,Desserts,Brand C,Ice Cream Strawberry,94,3425.07282,2442,0.025849923,MT,0,,0,0.00%
1/21/2025,Mecca,Al Aziziyah,Branch X,Store X,Beverages,Water,Brand J,Mineral Water 500ml,14,263.37662,170,0.964142798,WS,0,,0,0.00%
1/22/2025,Jeddah,Al Andalus,Branch Q,Store Q,Dairy,Milk,Brand F,Skimmed Milk 1L,17,536.60088,404,0.863659747,DS,1,Damaged Item,31.62428571,33.02%
1/22/2025,Medina,Al Madinah,Branch Z,Store Z,Bakery,Pastry,Brand H,Croissant Chocolat,228,7170.2728,4733,0.136929425,MT,0,,0,0.00%
1/22/2025,Riyadh,Olaya,Branch I,Store I,Dairy,Yogurt,Brand D,Yogurt Cup Flavored,72,1138.56896,901,0.568680181,MT,0,,0,0.00%
1/22/2025,Riyadh,Olaya,Branch Z,Store Z,Frozen Foods,Ready Meals,Brand I,Frozen Pizza Cheese,175,3527.75224,2352,0.891446302,MT,0,,0,0.00%
1/22/2025,Jeddah,Al Hamra,Branch X,Store X,Beverages,Juice,Brand D,Carrot Juice 1L,55,876.18712,539,0.107180314,WS,0,,0,0.00%
1/22/2025,Mecca,Al Aziziyah,Branch V,Store V,Snacks,Cookies,Brand C,Biscuits Strawberry,99,3202.508,2056,0.331052246,SS,0,,0,0.00%
1/22/2025,Riyadh,Al Malaz,Branch P,Store P,Dairy,Yogurt,Brand A,Yogurt Cup Flavored,173,1815.72144,1284,0.782665042,WS,0,,0,0.00%
1/23/2025,Riyadh,Al Nakheel,Branch Q,Store Q,Snacks,Chocolate,Brand A,Chocolat Waffer,149,3116.8314,2450,0.494354936,DS,0,,0,0.00%
1/23/2025,Medina,Al Qiblatayn,Branch L,Store L,Beverages,Soft Drinks,Brand C,Pepsi Can 330ml,111,2214.054,1616,0.072747614,WS,0,,0,0.00%
1/23/2025,Riyadh,Al Malaz,Branch U,Store U,Dairy,Yogurt,Brand C,Yogurt Cup Flavored,166,1804.0482,1376,0.821906426,WS,0,,0,0.00%
1/23/2025,Medina,Al Madinah,Branch V,Store V,Frozen Foods,Ready Meals,Brand H,Frozen Kebbeh,44,846.3771,603,0.951146809,SS,0,,0,0.00%
1/24/2025,Medina,Al Madinah,Branch S,Store S,Beverages,Water,Brand H,Water Gallon 5L,18,647.91104,440,0.876651489,SS,0,,0,0.00%
1/24/2025,Dammam,Al Faisaliyah,Branch W,Store W,Beverages,Juice,Brand I,Orange Juice 1L,57,562.5942,380,0.766248733,MT,0,,0,0.00%
1/24/2025,Riyadh,Olaya,Branch D,Store D,Frozen Foods,Ready Meals,Brand D,Frozen Kebbeh,76,152.82652,107,0.150786662,SS,0,,0,0.00%
1/24/2025,Jeddah,Al Hamra,Branch X,Store X,Frozen Foods,Frozen Meat,Brand G,Chicken Tender,174,1574.62228,1140,0.110104829,WS,0,,0,0.00%
1/24/2025,Dammam,Al Khobar,Branch I,Store I,Snacks,Chips,Brand E,Potato Chips Salts,185,431.73228,328,0.300606658,MT,0,,0,0.00%
1/24/2025,Mecca,Al Aziziyah,Branch B,Store B,Beverages,Soft Drinks,Brand B,Mirinda Can 330ml,170,1247.14268,893,0.175799955,DS,0,,0,0.00%
1/24/2025,Jeddah,Al Rawdah,Branch F,Store F,Frozen Foods,Ready Meals,Brand J,Frozen Pizza Cheese,130,1528.8742,1070,0.467389532,MT,0,,0,0.00%
1/24/2025,Jeddah,Al Rawdah,Branch V,Store V,Bakery,Bread,Brand H,White Bread,220,662.43772,465,0.989304546,SS,0,,0,0.00%
1/24/2025,Jeddah,Al Hamra,Branch P,Store P,Bakery,Pastry,Brand A,Muffin Plain,123,1440.43116,994,0.835385354,WS,0,,0,0.00%
1/24/2025,Dammam,Al Shati,Branch O,Store O,Frozen Foods,Frozen Meat,Brand E,Chicken Nuggets,22,75.98696,60,0.34122745,DS,0,,0,0.00%
1/24/2025,Mecca,Al Awali,Branch Z,Store Z,Dairy,Milk,Brand A,Full Fat Milk 1L,92,3421.62996,2216,0.99126497,MT,0,,0,0.00%
1/24/2025,Medina,Al Madinah,Branch F,Store F,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,113,2027.90504,1418,0.959515088,MT,0,,0,0.00%
1/24/2025,Riyadh,Al Malaz,Branch C,Store C,Frozen Foods,Ready Meals,Brand F,Frozen Kebbeh,229,8278.71352,5044,0.540921,SS,0,,0,0.00%
1/25/2025,Jeddah,Al Rawdah,Branch R,Store R,Dairy,Milk,Brand E,Full Fat Milk 1L,25,590.1093,402,0.822409775,DS,0,,0,0.00%
1/25/2025,Medina,Al Madinah,Branch T,Store T,Snacks,Cookies,Brand G,Biscuits Strawberry,69,1040.64202,634,0.874532437,WS,0,,0,0.00%
1/25/2025,Medina,Al Qiblatayn,Branch I,Store I,Frozen Foods,Ready Meals,Brand I,Frozen Pizza Vegetarian,180,4995.93314,3096,0.221074006,MT,0,,0,0.00%
1/25/2025,Riyadh,Al Nakheel,Branch M,Store M,Bakery,Pastry,Brand G,Croissant Zaatar,99,1131.30534,711,0.048532859,SS,15,Incorrect Labeling,172.2904959,48.19%
1/25/2025,Riyadh,Al Nakheel,Branch B,Store B,Frozen Foods,Frozen Meat,Brand A,Hamburger,218,855.35934,581,0.785897537,DS,0,,0,0.00%
1/25/2025,Dammam,Al Faisaliyah,Branch U,Store U,Bakery,Bread,Brand C,White Bread,149,1572.76196,1102,0.224394368,WS,0,,0,0.00%
1/25/2025,Mecca,Al Awali,Branch Y,Store Y,Dairy,Cheese,Brand C,Cheddar Cheese,93,1890.66152,1373,0.519951186,MT,0,,0,0.00%
1/25/2025,Riyadh,Olaya,Branch C,Store C,Snacks,Chips,Brand A,Potato Chips Ketchup,19,517.61446,394,0.029092727,SS,0,,0,0.00%
1/25/2025,Jeddah,Al Andalus,Branch G,Store G,Beverages,Juice,Brand H,Orange Juice 1L,171,5264.69966,3362,0.990072069,WS,0,,0,0.00%
1/25/2025,Mecca,Al Awali,Branch H,Store H,Bakery,Pastry,Brand F,Muffin Plain,84,781.4807,557,0.204658227,DS,17,Wrong Store,158.4548544,0.00%
1/26/2025,Jeddah,Al Andalus,Branch P,Store P,Snacks,Chocolate,Brand G,Chocolat with Nuts,165,3679.11552,2579,0.203895815,WS,0,,0,0.00%
1/26/2025,Mecca,Al Aziziyah,Branch V,Store V,Bakery,Bread,Brand B,White Bread,211,8220.4248,6493,0.164145911,SS,20,Damaged Item,780.9341085,22.88%
1/26/2025,Riyadh,Al Malaz,Branch M,Store M,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,166,2918.23632,2140,0.01644737,SS,0,,0,0.00%
1/26/2025,Medina,Al Madinah,Branch L,Store L,Snacks,Cookies,Brand G,Biscuits Strawberry,40,360.54144,243,0.880681113,WS,0,,0,0.00%
1/26/2025,Jeddah,Al Rawdah,Branch N,Store N,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,85,2146.4064,1699,0.196047295,MT,0,,0,0.00%
1/26/2025,Mecca,Al Awali,Branch J,Store J,Beverages,Juice,Brand E,Apple Juice 1L,104,516.63408,392,0.870813362,MT,9,Packaging Defect,44.86748031,3.98%
1/26/2025,Jeddah,Al Rawdah,Branch D,Store D,Bakery,Bread,Brand B,Brown Bread,177,4827.40704,2937,0.217302988,SS,34,Packaging Defect,931.2127778,22.56%
1/26/2025,Mecca,Al Awali,Branch V,Store V,Frozen Foods,Frozen Meat,Brand J,Chicken Tender,229,4810.05072,3084,0.789314684,SS,0,,0,0.00%
1/26/2025,Jeddah,Al Hamra,Branch E,Store E,Beverages,Juice,Brand C,Carrot Juice 1L,173,1638.75648,1110,0.922395107,DS,0,,0,0.00%
1/26/2025,Medina,Al Qiblatayn,Branch X,Store X,Snacks,Cookies,Brand J,Biscuits Vanilla,236,4312.34784,2947,0.107340496,WS,0,,0,0.00%
1/27/2025,Jeddah,Al Hamra,Branch E,Store E,Bakery,Pastry,Brand D,Croissant Chocolat,197,7094.01502,4756,0.670245197,DS,0,,0,0.00%
1/27/2025,Medina,Al Madinah,Branch U,Store U,Dairy,Yogurt,Brand I,Yogurt Cup Plain,232,8074.75612,5903,0.279236337,WS,0,,0,0.00%
1/27/2025,Jeddah,Al Rawdah,Branch L,Store L,Beverages,Juice,Brand G,Orange Juice 1L,243,6279.23794,3943,0.336004598,WS,7,Packaging Defect,180.9236027,71.90%
1/27/2025,Riyadh,Al Nakheel,Branch L,Store L,Bakery,Bread,Brand F,Whole Bread,131,4144.87144,2802,0.37992026,WS,21,Product Expired,665.05425,0.00%
1/27/2025,Riyadh,Al Nakheel,Branch Q,Store Q,Bakery,Pastry,Brand I,Muffin Plain,149,1385.43024,933,0.874736316,DS,0,,0,0.00%
1/27/2025,Jeddah,Al Hamra,Branch K,Store K,Beverages,Water,Brand B,Mineral Water 500ml,177,2634.9416,1840,0.562584018,WS,0,,0,0.00%
1/27/2025,Mecca,Al Aziziyah,Branch W,Store W,Bakery,Pastry,Brand H,Croissant Chocolat,192,6308.10516,4516,0.667950506,MT,0,,0,0.00%
1/28/2025,Dammam,Al Shati,Branch X,Store X,Beverages,Soft Drinks,Brand H,Pepsi Can 330ml,194,6862.293,4517,0.367256798,WS,0,,0,0.00%
1/28/2025,Dammam,Al Shati,Branch E,Store E,Snacks,Cookies,Brand B,Biscuits Chocolat,168,5149.0916,3738,0.213914774,DS,0,,0,0.00%
1/28/2025,Riyadh,Al Nakheel,Branch L,Store L,Bakery,Pastry,Brand G,Muffin Chocolate,196,7415.3502,4512,0.594034036,WS,5,Spoiled Product,189.1864017,0.00%
1/28/2025,Mecca,Al Aziziyah,Branch E,Store E,Snacks,Chocolate,Brand B,Chocolat with Nuts,201,4290.158,3293,0.653621494,DS,0,,0,0.00%
1/28/2025,Riyadh,Al Malaz,Branch O,Store O,Bakery,Pastry,Brand G,Muffin Plain,217,1425.324,1066,0.076435922,DS,2,Product Expired,13.16818182,0.00%
1/29/2025,Jeddah,Al Andalus,Branch W,Store W,Bakery,Bread,Brand C,White Bread,68,900.87912,556,0.102789164,MT,0,,0,0.00%
1/29/2025,Medina,Al Madinah,Branch G,Store G,Snacks,Cookies,Brand C,Biscuits Vanilla,224,5056.30284,4037,0.105502543,WS,0,,0,0.00%
1/29/2025,Riyadh,Al Nakheel,Branch J,Store J,Dairy,Milk,Brand E,Skimmed Milk 1L,67,1903.82598,1240,0.898267299,MT,0,,0,0.00%
1/29/2025,Mecca,Al Awali,Branch R,Store R,Bakery,Pastry,Brand I,Croissant Chocolat,73,2120.19282,1429,0.189051832,DS,0,,0,0.00%
1/29/2025,Medina,Al Qiblatayn,Branch Z,Store Z,Snacks,Chocolate,Brand J,Chocolat Waffer,99,1819.18464,1290,0.523678769,MT,0,,0,0.00%
1/30/2025,Mecca,Al Aziziyah,Branch S,Store S,Snacks,Chocolate,Brand D,Chocolat Waffer,111,1619.72032,1029,0.051383974,SS,0,,0,0.00%
1/30/2025,Mecca,Al Awali,Branch V,Store V,Bakery,Pastry,Brand B,Muffin Chocolate,214,4161.54608,2641,0.108800377,SS,27,Product Expired,526.4916602,0.00%
1/30/2025,Riyadh,Olaya,Branch S,Store S,Beverages,Water,Brand I,Mineral Water 500ml,30,292.58592,233,0.938219453,SS,0,,0,0.00%
1/30/2025,Dammam,Al Shati,Branch M,Store M,Bakery,Pastry,Brand C,Croissant Zaatar,150,666.33584,436,0.283252514,SS,0,,0,0.00%
1/31/2025,Mecca,Al Aziziyah,Branch O,Store O,Frozen Foods,Ready Meals,Brand E,Frozen Pizza Cheese,176,2966.7855,2017,0.239891934,DS,0,,0,0.00%
1/31/2025,Jeddah,Al Hamra,Branch O,Store O,Frozen Foods,Frozen Meat,Brand D,Chicken Tender,64,420.83048,255,0.472083771,DS,0,,0,0.00%
1/31/2025,Riyadh,Al Nakheel,Branch Q,Store Q,Snacks,Chips,Brand D,Potato Chips Salts,132,4792.40244,3023,0.739472619,DS,0,,0,0.00%
1/31/2025,Jeddah,Al Hamra,Branch X,Store X,Bakery,Pastry,Brand B,Croissant Chocolat,45,1010.4458,625,0.495639184,WS,2,Packaging Defect,45.30740741,51.76%
1/31/2025,Riyadh,Olaya,Branch O,Store O,Snacks,Chips,Brand E,Potato Chips Vinegar,204,3651.5808,2408,0.314212497,DS,0,,0,0.00%
1/31/2025,Dammam,Al Faisaliyah,Branch J,Store J,Beverages,Water,Brand B,Mineral Water 1L,133,4861.29084,3050,0.32597798,MT,0,,0,0.00%
2/1/2025,Mecca,Al Aziziyah,Branch D,Store D,Snacks,Cookies,Brand H,Biscuits Chocolat,43,1355.9742,1040,0.419017449,SS,0,,0,0.00%
2/1/2025,Mecca,Al Aziziyah,Branch E,Store E,Bakery,Pastry,Brand F,Croissant Zaatar,227,7012.31544,4601,0.398331736,DS,28,Damaged Item,868.6133333,30.55%
2/1/2025,Jeddah,Al Andalus,Branch Y,Store Y,Frozen Foods,Desserts,Brand I,Ice Cream Chocolat,212,4300.55748,2740,0.894960973,MT,0,,0,0.00%
2/2/2025,Jeddah,Al Andalus,Branch J,Store J,Bakery,Bread,Brand A,White Bread,139,3172.7414,1954,0.789865268,MT,0,,0,0.00%
2/2/2025,Mecca,Al Aziziyah,Branch R,Store R,Frozen Foods,Ready Meals,Brand B,Frozen Pizza Vegetarian,70,1148.8694,827,0.602419805,DS,0,,0,0.00%
2/2/2025,Riyadh,Olaya,Branch K,Store K,Bakery,Pastry,Brand H,Muffin Plain,206,5080.5628,3732,0.133114178,WS,0,,0,0.00%
2/2/2025,Jeddah,Al Rawdah,Branch Q,Store Q,Beverages,Water,Brand J,Mineral Water 500ml,147,1949.1139,1532,0.956672096,DS,0,,0,0.00%
2/2/2025,Mecca,Al Awali,Branch U,Store U,Frozen Foods,Desserts,Brand H,Ice Cream Chocolat,185,3856.8938,2763,0.080947117,WS,0,,0,0.00%
2/2/2025,Mecca,Al Aziziyah,Branch O,Store O,Snacks,Chocolate,Brand G,Chocolat Waffer,114,3473.5168,2431,0.356550603,DS,0,,0,0.00%
2/2/2025,Riyadh,Al Nakheel,Branch J,Store J,Beverages,Soft Drinks,Brand E,Pepsi Can 330ml,169,5330.2517,4043,0.250338513,MT,0,,0,0.00%
2/2/2025,Medina,Al Madinah,Branch D,Store D,Bakery,Bread,Brand B,White Bread,141,3898.4768,2519,0.173316514,SS,21,Packaging Defect,583.6459172,47.12%
2/2/2025,Medina,Al Qiblatayn,Branch N,Store N,Beverages,Juice,Brand B,Orange Juice 1L,98,1428.5047,1100,0.490608198,MT,0,,0,0.00%
2/2/2025,Jeddah,Al Rawdah,Branch T,Store T,Snacks,Chips,Brand G,Potato Chips Ketchup,49,1321.858,1035,0.223842495,WS,0,,0,0.00%
2/2/2025,Riyadh,Al Nakheel,Branch D,Store D,Bakery,Pastry,Brand A,Muffin Chocolate,243,9413.5363,6257,0.803089906,SS,0,,0,0.00%
2/2/2025,Jeddah,Al Andalus,Branch Z,Store Z,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,16,548.4889,432,0.078572186,MT,0,,0,0.00%
2/3/2025,Dammam,Al Faisaliyah,Branch J,Store J,Bakery,Bread,Brand D,White Bread,38,1342.74816,1014,0.014788553,MT,0,,0,0.00%
